"","lap","cars","Position"
"649",35,"26",9
"650",35,"11",10
"651",35,"6",11
"652",35,"8",12
"653",35,"63",13
"654",35,"23",14
"655",35,"44",15
"656",35,"99",16
"657",36,"10",1
"658",36,"55",2
"659",36,"18",3
"660",36,"4",4
"661",36,"7",5
"662",36,"77",6
"663",36,"3",7
"664",36,"31",8
"665",36,"26",9
"666",36,"11",10
"667",36,"6",11
"668",36,"8",12
"669",36,"63",13
"670",36,"23",14
"671",36,"44",15
"672",36,"99",16
"673",37,"10",1
"674",37,"55",2
"675",37,"18",3
"676",37,"4",4
"677",37,"77",5
"678",37,"7",6
"679",37,"3",7
"680",37,"31",8
"681",37,"26",9
"682",37,"11",10
"683",37,"6",11
"684",37,"8",12
"685",37,"63",13
"686",37,"23",14
"687",37,"44",15
"688",37,"99",16
"689",38,"10",1
"690",38,"55",2
"691",38,"18",3
"692",38,"4",4
"693",38,"77",5
"694",38,"3",6
"695",38,"7",7
"696",38,"31",8
"697",38,"26",9
"698",38,"11",10
"699",38,"6",11
"700",38,"8",12
"701",38,"63",13
"702",38,"23",14
"703",38,"44",15
"704",38,"99",16
"705",39,"10",1
"706",39,"55",2
"707",39,"18",3
"708",39,"4",4
"709",39,"77",5
"710",39,"3",6
"711",39,"7",7
"712",39,"31",8
"713",39,"26",9
"714",39,"11",10
"715",39,"6",11
"716",39,"8",12
"717",39,"63",13
"718",39,"23",14
"719",39,"44",15
"720",39,"99",16
"721",40,"10",1
"722",40,"55",2
"723",40,"18",3
"724",40,"4",4
"725",40,"77",5
"726",40,"3",6
"727",40,"7",7
"728",40,"31",8
"729",40,"26",9
"730",40,"11",10
"731",40,"6",11
"732",40,"8",12
"733",40,"63",13
"734",40,"44",14
"735",40,"23",15
"736",40,"99",16
"737",41,"10",1
"738",41,"55",2
"739",41,"18",3
"740",41,"4",4
"741",41,"77",5
"742",41,"3",6
"743",41,"7",7
"744",41,"31",8
"745",41,"26",9
"746",41,"11",10
"747",41,"6",11
"748",41,"8",12
"749",41,"44",13
"750",41,"63",14
"751",41,"23",15
"752",41,"99",16
"753",42,"10",1
"754",42,"55",2
"755",42,"18",3
"756",42,"4",4
"757",42,"77",5
"758",42,"3",6
"759",42,"7",7
"760",42,"31",8
"761",42,"26",9
"762",42,"11",10
"763",42,"6",11
"764",42,"44",12
"765",42,"8",13
"766",42,"63",14
"767",42,"23",15
"768",42,"99",16
"769",43,"10",1
"770",43,"55",2
"771",43,"18",3
"772",43,"4",4
"773",43,"77",5
"774",43,"3",6
"775",43,"31",7
"776",43,"7",8
"777",43,"26",9
"778",43,"11",10
"779",43,"6",11
"780",43,"44",12
"781",43,"8",13
"782",43,"63",14
"783",43,"23",15
"784",43,"99",16
"785",44,"10",1
"786",44,"55",2
"787",44,"18",3
"788",44,"4",4
"789",44,"77",5
"790",44,"3",6
"791",44,"31",7
"792",44,"26",8
"793",44,"7",9
"794",44,"11",10
"795",44,"6",11
"796",44,"44",12
"797",44,"8",13
"798",44,"63",14
"799",44,"23",15
"800",44,"99",16
"801",45,"10",1
"802",45,"55",2
"803",45,"18",3
"804",45,"4",4
"805",45,"77",5
"806",45,"3",6
"807",45,"31",7
"808",45,"26",8
"809",45,"7",9
"810",45,"11",10
"811",45,"44",11
"812",45,"6",12
"813",45,"8",13
"814",45,"63",14
"815",45,"23",15
"816",45,"99",16
"817",46,"10",1
"818",46,"55",2
"819",46,"18",3
"820",46,"4",4
"821",46,"77",5
"822",46,"3",6
"823",46,"31",7
"824",46,"26",8
"825",46,"11",9
"826",46,"44",10
"827",46,"7",11
"828",46,"6",12
"829",46,"8",13
"830",46,"63",14
"831",46,"23",15
"832",46,"99",16
"833",47,"10",1
"834",47,"55",2
"835",47,"18",3
"836",47,"4",4
"837",47,"77",5
"838",47,"3",6
"839",47,"31",7
"840",47,"26",8
"841",47,"11",9
"842",47,"44",10
"843",47,"7",11
"844",47,"6",12
"845",47,"8",13
"846",47,"63",14
"847",47,"23",15
