"","lap","cars","Position"
"911",45,"23",11
"912",45,"5",12
"913",45,"99",13
"914",45,"63",14
"915",45,"26",15
"916",45,"8",16
"917",45,"4",17
"918",45,"20",18
"919",45,"6",19
"920",45,"18",20
"921",46,"44",1
"922",46,"77",2
"923",46,"33",3
"924",46,"16",4
"925",46,"31",5
"926",46,"11",6
"927",46,"10",7
"928",46,"3",8
"929",46,"55",9
"930",46,"7",10
"931",46,"5",11
"932",46,"23",12
"933",46,"99",13
"934",46,"63",14
"935",46,"26",15
"936",46,"8",16
"937",46,"4",17
"938",46,"20",18
"939",46,"6",19
"940",46,"18",20
"941",47,"44",1
"942",47,"77",2
"943",47,"33",3
"944",47,"16",4
"945",47,"31",5
"946",47,"11",6
"947",47,"10",7
"948",47,"55",8
"949",47,"3",9
"950",47,"7",10
"951",47,"5",11
"952",47,"23",12
"953",47,"99",13
"954",47,"63",14
"955",47,"26",15
"956",47,"8",16
"957",47,"4",17
"958",47,"20",18
"959",47,"6",19
"960",47,"18",20
"961",48,"44",1
"962",48,"77",2
"963",48,"33",3
"964",48,"16",4
"965",48,"31",5
"966",48,"11",6
"967",48,"10",7
"968",48,"55",8
"969",48,"3",9
"970",48,"7",10
"971",48,"5",11
"972",48,"23",12
"973",48,"99",13
"974",48,"63",14
"975",48,"26",15
"976",48,"8",16
"977",48,"4",17
"978",48,"20",18
"979",48,"6",19
"980",48,"18",20
"981",49,"44",1
"982",49,"77",2
"983",49,"33",3
"984",49,"16",4
"985",49,"31",5
"986",49,"11",6
"987",49,"10",7
"988",49,"55",8
"989",49,"3",9
"990",49,"7",10
"991",49,"5",11
"992",49,"23",12
"993",49,"99",13
"994",49,"63",14
"995",49,"26",15
"996",49,"8",16
"997",49,"4",17
"998",49,"20",18
"999",49,"6",19
"1000",49,"18",20
"1001",50,"44",1
"1002",50,"77",2
"1003",50,"33",3
"1004",50,"16",4
"1005",50,"31",5
"1006",50,"11",6
"1007",50,"10",7
"1008",50,"55",8
"1009",50,"3",9
