"","lap","cars","Position"
"559",30,"63",16
"560",30,"10",17
"561",31,"77",1
"562",31,"44",2
"563",31,"33",3
"564",31,"23",4
"565",31,"55",5
"566",31,"3",6
"567",31,"18",7
"568",31,"11",8
"569",31,"4",9
"570",31,"26",10
"571",31,"99",11
"572",31,"7",12
"573",31,"8",13
"574",31,"20",14
"575",31,"6",15
"576",31,"63",16
"577",31,"10",17
"578",32,"77",1
"579",32,"44",2
"580",32,"33",3
"581",32,"23",4
"582",32,"3",5
"583",32,"18",6
"584",32,"55",7
"585",32,"11",8
"586",32,"4",9
"587",32,"26",10
"588",32,"99",11
"589",32,"7",12
"590",32,"8",13
"591",32,"10",14
"592",32,"63",15
"593",32,"6",16
"594",32,"20",17
"595",33,"77",1
"596",33,"44",2
"597",33,"33",3
"598",33,"23",4
"599",33,"3",5
"600",33,"11",6
"601",33,"18",7
"602",33,"4",8
"603",33,"26",9
"604",33,"99",10
"605",33,"7",11
"606",33,"8",12
"607",33,"55",13
"608",33,"10",14
"609",33,"63",15
"610",33,"20",16
"611",33,"6",17
"612",34,"77",1
"613",34,"44",2
"614",34,"33",3
"615",34,"23",4
"616",34,"3",5
"617",34,"11",6
"618",34,"4",7
"619",34,"26",8
"620",34,"99",9
"621",34,"7",10
"622",34,"18",11
"623",34,"55",12
"624",34,"8",13
"625",34,"10",14
"626",34,"20",15
"627",34,"63",16
"628",34,"6",17
"629",35,"44",1
"630",35,"33",2
"631",35,"77",3
"632",35,"23",4
"633",35,"3",5
"634",35,"11",6
"635",35,"4",7
"636",35,"26",8
"637",35,"99",9
"638",35,"7",10
"639",35,"18",11
"640",35,"55",12
"641",35,"8",13
"642",35,"10",14
"643",35,"20",15
"644",35,"6",16
"645",35,"63",17
"646",36,"44",1
"647",36,"33",2
"648",36,"77",3
"649",36,"3",4
"650",36,"11",5
"651",36,"4",6
"652",36,"23",7
"653",36,"99",8
"654",36,"18",9
"655",36,"7",10
"656",36,"26",11
"657",36,"55",12
"658",36,"8",13
"659",36,"10",14
"660",36,"20",15
"661",36,"6",16
"662",36,"63",17
"663",37,"44",1
"664",37,"33",2
"665",37,"77",3
"666",37,"11",4
"667",37,"3",5
"668",37,"4",6
"669",37,"23",7
"670",37,"18",8
"671",37,"99",9
"672",37,"55",10
"673",37,"7",11
"674",37,"8",12
"675",37,"10",13
"676",37,"26",14
"677",37,"20",15
"678",37,"6",16
"679",37,"63",17
"680",38,"44",1
"681",38,"33",2
"682",38,"77",3
"683",38,"11",4
"684",38,"4",5
"685",38,"23",6
"686",38,"3",7
"687",38,"18",8
"688",38,"55",9
"689",38,"99",10
"690",38,"7",11
"691",38,"10",12
"692",38,"26",13
"693",38,"20",14
"694",38,"8",15
"695",38,"6",16
"696",38,"63",17
"697",39,"44",1
"698",39,"33",2
"699",39,"77",3
"700",39,"4",4
"701",39,"23",5
"702",39,"3",6
"703",39,"18",7
"704",39,"11",8
"705",39,"55",9
"706",39,"7",10
"707",39,"99",11
"708",39,"10",12
"709",39,"26",13
"710",39,"20",14
"711",39,"8",15
"712",39,"6",16
"713",39,"63",17
"714",40,"44",1
"715",40,"33",2
"716",40,"77",3
"717",40,"23",4
"718",40,"3",5
"719",40,"18",6
"720",40,"11",7
"721",40,"55",8
"722",40,"7",9
"723",40,"4",10
"724",40,"10",11
"725",40,"26",12
"726",40,"20",13
"727",40,"99",14
"728",40,"8",15
"729",40,"6",16
"730",40,"63",17
"731",41,"44",1
"732",41,"33",2
"733",41,"77",3
"734",41,"23",4
"735",41,"3",5
"736",41,"18",6
"737",41,"11",7
"738",41,"55",8
"739",41,"7",9
"740",41,"4",10
"741",41,"10",11
"742",41,"26",12
"743",41,"99",13
"744",41,"20",14
"745",41,"8",15
"746",41,"6",16
"747",41,"63",17
"748",42,"44",1
"749",42,"33",2
"750",42,"77",3
"751",42,"23",4
"752",42,"3",5
"753",42,"18",6
"754",42,"11",7
"755",42,"55",8
"756",42,"7",9
"757",42,"4",10
"758",42,"10",11
"759",42,"26",12
"760",42,"99",13
"761",42,"20",14
"762",42,"8",15
"763",42,"6",16
"764",42,"63",17
"765",43,"44",1
"766",43,"33",2
"767",43,"77",3
"768",43,"23",4
"769",43,"3",5
"770",43,"18",6
"771",43,"11",7
"772",43,"55",8
"773",43,"7",9
"774",43,"4",10
"775",43,"10",11
"776",43,"26",12
"777",43,"99",13
"778",43,"20",14
"779",43,"8",15
"780",43,"6",16
"781",43,"63",17
"782",44,"44",1
"783",44,"33",2
"784",44,"77",3
"785",44,"23",4
"786",44,"3",5
"787",44,"18",6
"788",44,"11",7
"789",44,"55",8
"790",44,"4",9
"791",44,"7",10
"792",44,"10",11
"793",44,"26",12
"794",44,"99",13
"795",44,"20",14
"796",44,"8",15
"797",44,"6",16
"798",44,"63",17
"799",45,"44",1
"800",45,"33",2
"801",45,"77",3
"802",45,"23",4
"803",45,"3",5
"804",45,"11",6
"805",45,"18",7
"806",45,"55",8
"807",45,"4",9
"808",45,"26",10
"809",45,"10",11
"810",45,"99",12
"811",45,"20",13
"812",45,"7",14
"813",45,"8",15
"814",45,"6",16
"815",45,"63",17
"816",46,"44",1
"817",46,"33",2
"818",46,"77",3
"819",46,"23",4
"820",46,"3",5
"821",46,"11",6
"822",46,"18",7
"823",46,"55",8
"824",46,"4",9
"825",46,"26",10
"826",46,"10",11
"827",46,"99",12
"828",46,"20",13
"829",46,"7",14
"830",46,"8",15
"831",46,"6",16
"832",46,"63",17
"833",47,"44",1
"834",47,"33",2
"835",47,"77",3
"836",47,"23",4
"837",47,"3",5
"838",47,"11",6
"839",47,"18",7
"840",47,"55",8
"841",47,"4",9
"842",47,"26",10
"843",47,"99",11
"844",47,"10",12
"845",47,"7",13
"846",47,"20",14
"847",47,"8",15
"848",47,"6",16
"849",47,"63",17
"850",48,"44",1
"851",48,"33",2
"852",48,"77",3
"853",48,"23",4
"854",48,"11",5
"855",48,"3",6
"856",48,"18",7
"857",48,"55",8
"858",48,"4",9
"859",48,"26",10
"860",48,"99",11
"861",48,"7",12
"862",48,"10",13
"863",48,"8",14
"864",48,"20",15
"865",48,"6",16
"866",48,"63",17
"867",49,"44",1
"868",49,"33",2
"869",49,"77",3
"870",49,"23",4
"871",49,"11",5
"872",49,"3",6
"873",49,"18",7
"874",49,"55",8
"875",49,"4",9
"876",49,"26",10
"877",49,"99",11
"878",49,"7",12
"879",49,"8",13
"880",49,"20",14
"881",49,"10",15
"882",49,"6",16
"883",49,"63",17
"884",50,"44",1
"885",50,"33",2
"886",50,"77",3
"887",50,"23",4
"888",50,"11",5
"889",50,"3",6
"890",50,"18",7
"891",50,"55",8
"892",50,"4",9
"893",50,"26",10
"894",50,"99",11
"895",50,"7",12
"896",50,"8",13
"897",50,"20",14
"898",50,"6",15
"899",50,"63",16
"900",50,"10",17
"901",51,"44",1
"902",51,"33",2
"903",51,"77",3
"904",51,"23",4
"905",51,"11",5
"906",51,"3",6
"907",51,"18",7
"908",51,"55",8
