"","lap","cars","Position"
"515",27,"11",4
"516",27,"55",5
"517",27,"3",6
"518",27,"10",7
"519",27,"16",8
"520",27,"27",9
"521",27,"8",10
"522",27,"99",11
"523",27,"5",12
"524",27,"7",13
"525",27,"20",14
"526",27,"6",15
"527",27,"26",16
"528",28,"44",1
"529",28,"33",2
"530",28,"4",3
"531",28,"11",4
"532",28,"3",5
"533",28,"55",6
"534",28,"16",7
"535",28,"10",8
"536",28,"27",9
"537",28,"99",10
"538",28,"8",11
"539",28,"5",12
"540",28,"7",13
"541",28,"20",14
"542",28,"6",15
"543",28,"26",16
"544",29,"44",1
"545",29,"33",2
"546",29,"4",3
"547",29,"3",4
"548",29,"16",5
"549",29,"11",6
"550",29,"10",7
"551",29,"55",8
"552",29,"27",9
"553",29,"99",10
"554",29,"5",11
"555",29,"7",12
"556",29,"20",13
"557",29,"6",14
"558",29,"8",15
"559",29,"26",16
"560",30,"44",1
"561",30,"33",2
"562",30,"3",3
"563",30,"16",4
"564",30,"11",5
"565",30,"4",6
"566",30,"55",7
"567",30,"10",8
"568",30,"99",9
"569",30,"5",10
"570",30,"7",11
"571",30,"20",12
"572",30,"6",13
"573",30,"27",14
"574",30,"8",15
"575",30,"26",16
"576",31,"44",1
"577",31,"33",2
"578",31,"3",3
"579",31,"16",4
"580",31,"11",5
"581",31,"4",6
"582",31,"55",7
"583",31,"99",8
"584",31,"5",9
"585",31,"7",10
"586",31,"20",11
"587",31,"10",12
"588",31,"6",13
"589",31,"27",14
"590",31,"8",15
"591",31,"26",16
"592",32,"44",1
"593",32,"33",2
"594",32,"3",3
"595",32,"16",4
"596",32,"11",5
"597",32,"4",6
"598",32,"55",7
"599",32,"99",8
"600",32,"5",9
"601",32,"7",10
"602",32,"20",11
"603",32,"10",12
"604",32,"27",13
"605",32,"6",14
"606",32,"8",15
"607",32,"26",16
"608",33,"44",1
"609",33,"33",2
"610",33,"3",3
"611",33,"11",4
"612",33,"16",5
"613",33,"55",6
"614",33,"4",7
"615",33,"99",8
"616",33,"5",9
"617",33,"7",10
"618",33,"20",11
"619",33,"10",12
"620",33,"27",13
