"","lap","cars","Position"
"906",60,"5",11
"907",60,"6",12
"908",60,"99",13
"909",61,"77",1
"910",61,"44",2
"911",61,"11",3
"912",61,"4",4
"913",61,"16",5
"914",61,"10",6
"915",61,"55",7
"916",61,"31",8
"917",61,"26",9
"918",61,"5",10
"919",61,"99",11
"920",61,"6",12
"921",61,"23",13
"922",62,"77",1
"923",62,"44",2
"924",62,"11",3
"925",62,"4",4
"926",62,"16",5
"927",62,"55",6
"928",62,"10",7
"929",62,"31",8
"930",62,"26",9
"931",62,"5",10
"932",62,"99",11
"933",62,"6",12
"934",62,"23",13
"935",63,"77",1
"936",63,"44",2
"937",63,"11",3
"938",63,"4",4
"939",63,"16",5
"940",63,"55",6
"941",63,"10",7
"942",63,"31",8
"943",63,"26",9
"944",63,"99",10
"945",63,"5",11
"946",63,"6",12
"947",63,"23",13
"948",64,"77",1
"949",64,"44",2
"950",64,"11",3
"951",64,"16",4
"952",64,"4",5
"953",64,"55",6
"954",64,"10",7
"955",64,"31",8
"956",64,"26",9
"957",64,"99",10
"958",64,"5",11
"959",64,"23",12
"960",64,"6",13
"961",65,"77",1
"962",65,"44",2
"963",65,"11",3
"964",65,"16",4
"965",65,"4",5
"966",65,"55",6
"967",65,"10",7
"968",65,"31",8
"969",65,"26",9
"970",65,"99",10
"971",65,"5",11
"972",65,"23",12
"973",65,"6",13
"974",66,"77",1
"975",66,"44",2
"976",66,"16",3
"977",66,"11",4
"978",66,"4",5
"979",66,"55",6
"980",66,"10",7
"981",66,"31",8
"982",66,"26",9
"983",66,"99",10
"984",66,"5",11
"985",66,"23",12
"986",66,"6",13
"987",67,"77",1
"988",67,"44",2
"989",67,"16",3
"990",67,"11",4
"991",67,"4",5
"992",67,"55",6
"993",67,"10",7
"994",67,"31",8
"995",67,"99",9
"996",67,"26",10
"997",67,"23",11
"998",67,"5",12
"999",67,"6",13
"1000",68,"77",1
"1001",68,"44",2
"1002",68,"16",3
"1003",68,"11",4
"1004",68,"4",5
"1005",68,"55",6
"1006",68,"10",7
"1007",68,"31",8
"1008",68,"99",9
"1009",68,"26",10
"1010",68,"5",11
"1011",68,"6",12
"1012",69,"77",1
"1013",69,"44",2
"1014",69,"16",3
"1015",69,"4",4
"1016",69,"11",5
"1017",69,"55",6
"1018",69,"10",7
"1019",69,"31",8
"1020",69,"99",9
"1021",69,"5",10
"1022",69,"26",11
"1023",69,"6",12
"1024",70,"77",1
"1025",70,"44",2
"1026",70,"16",3
"1027",70,"4",4
"1028",70,"11",5
"1029",70,"55",6
"1030",70,"10",7
"1031",70,"31",8
"1032",70,"99",9
"1033",70,"5",10
"1034",70,"6",11
"1035",71,"77",1
"1036",71,"44",2
"1037",71,"16",3
"1038",71,"4",4
"1039",71,"55",5
"1040",71,"11",6
"1041",71,"10",7
"1042",71,"31",8
"1043",71,"99",9
"1044",71,"5",10
"1045",71,"6",11
