"","lap","cars","Position"
"340",17,"5",8
"341",17,"16",9
"342",17,"18",10
"343",17,"10",11
"344",17,"31",12
"345",17,"26",13
"346",17,"7",14
"347",17,"99",15
"348",17,"63",16
"349",17,"20",17
"350",17,"6",18
"351",17,"51",19
"352",18,"33",1
"353",18,"77",2
"354",18,"44",3
"355",18,"23",4
"356",18,"3",5
"357",18,"4",6
"358",18,"55",7
"359",18,"5",8
"360",18,"16",9
"361",18,"18",10
"362",18,"10",11
"363",18,"31",12
"364",18,"26",13
"365",18,"7",14
"366",18,"99",15
"367",18,"63",16
"368",18,"20",17
"369",18,"6",18
"370",18,"51",19
"371",19,"33",1
"372",19,"77",2
"373",19,"44",3
"374",19,"23",4
"375",19,"3",5
"376",19,"4",6
"377",19,"55",7
"378",19,"5",8
"379",19,"18",9
"380",19,"16",10
"381",19,"10",11
"382",19,"31",12
"383",19,"26",13
"384",19,"7",14
"385",19,"99",15
"386",19,"63",16
"387",19,"20",17
"388",19,"6",18
"389",19,"51",19
"390",20,"33",1
"391",20,"77",2
"392",20,"44",3
"393",20,"23",4
"394",20,"3",5
"395",20,"4",6
"396",20,"55",7
"397",20,"5",8
"398",20,"18",9
"399",20,"10",10
"400",20,"16",11
"401",20,"31",12
"402",20,"26",13
"403",20,"7",14
"404",20,"99",15
"405",20,"63",16
"406",20,"20",17
"407",20,"6",18
"408",20,"51",19
"409",21,"33",1
"410",21,"77",2
"411",21,"44",3
"412",21,"23",4
"413",21,"3",5
"414",21,"4",6
"415",21,"55",7
"416",21,"5",8
"417",21,"18",9
"418",21,"10",10
"419",21,"16",11
"420",21,"31",12
"421",21,"26",13
"422",21,"7",14
"423",21,"99",15
"424",21,"63",16
"425",21,"20",17
"426",21,"6",18
"427",21,"51",19
"428",22,"33",1
"429",22,"77",2
"430",22,"44",3
"431",22,"23",4
"432",22,"3",5
"433",22,"4",6
"434",22,"55",7
"435",22,"5",8
"436",22,"18",9
"437",22,"10",10
"438",22,"31",11
"439",22,"26",12
"440",22,"16",13
"441",22,"7",14
"442",22,"63",15
"443",22,"99",16
"444",22,"20",17
"445",22,"6",18
"446",22,"51",19
"447",23,"33",1
"448",23,"77",2
"449",23,"44",3
"450",23,"23",4
"451",23,"3",5
"452",23,"4",6
"453",23,"55",7
"454",23,"5",8
"455",23,"18",9
"456",23,"10",10
"457",23,"31",11
"458",23,"26",12
"459",23,"7",13
"460",23,"63",14
"461",23,"99",15
"462",23,"20",16
"463",23,"6",17
"464",23,"51",18
"465",23,"16",19
"466",24,"33",1
"467",24,"77",2
"468",24,"44",3
"469",24,"23",4
"470",24,"3",5
"471",24,"4",6
"472",24,"55",7
"473",24,"5",8
"474",24,"18",9
"475",24,"10",10
"476",24,"31",11
"477",24,"26",12
"478",24,"7",13
"479",24,"63",14
"480",24,"99",15
"481",24,"20",16
"482",24,"6",17
"483",24,"51",18
"484",24,"16",19
"485",25,"33",1
"486",25,"77",2
"487",25,"44",3
"488",25,"23",4
"489",25,"3",5
"490",25,"4",6
"491",25,"55",7
"492",25,"5",8
"493",25,"18",9
"494",25,"10",10
"495",25,"31",11
"496",25,"26",12
"497",25,"7",13
"498",25,"63",14
"499",25,"99",15
"500",25,"20",16
"501",25,"6",17
"502",25,"51",18
"503",25,"16",19
"504",26,"33",1
"505",26,"77",2
"506",26,"44",3
"507",26,"23",4
"508",26,"3",5
"509",26,"4",6
"510",26,"55",7
"511",26,"5",8
"512",26,"18",9
"513",26,"10",10
"514",26,"31",11
"515",26,"26",12
"516",26,"7",13
"517",26,"63",14
"518",26,"99",15
"519",26,"20",16
"520",26,"6",17
"521",26,"16",18
"522",26,"51",19
"523",27,"33",1
"524",27,"77",2
"525",27,"44",3
"526",27,"23",4
"527",27,"3",5
"528",27,"4",6
"529",27,"55",7
"530",27,"5",8
"531",27,"18",9
"532",27,"10",10
"533",27,"31",11
"534",27,"26",12
"535",27,"7",13
"536",27,"63",14
"537",27,"16",15
"538",27,"99",16
"539",27,"20",17
"540",27,"6",18
"541",27,"51",19
"542",28,"33",1
"543",28,"77",2
"544",28,"44",3
"545",28,"23",4
"546",28,"3",5
"547",28,"4",6
"548",28,"55",7
"549",28,"5",8
"550",28,"18",9
"551",28,"10",10
"552",28,"31",11
"553",28,"26",12
"554",28,"7",13
"555",28,"63",14
"556",28,"16",15
"557",28,"6",16
"558",28,"20",17
"559",28,"51",18
"560",28,"99",19
"561",29,"33",1
"562",29,"77",2
"563",29,"44",3
"564",29,"23",4
"565",29,"3",5
"566",29,"4",6
"567",29,"55",7
"568",29,"5",8
"569",29,"10",9
"570",29,"18",10
"571",29,"31",11
"572",29,"26",12
"573",29,"7",13
"574",29,"63",14
"575",29,"16",15
"576",29,"6",16
"577",29,"20",17
"578",29,"51",18
"579",29,"99",19
"580",30,"33",1
"581",30,"77",2
"582",30,"44",3
"583",30,"23",4
"584",30,"3",5
"585",30,"4",6
"586",30,"55",7
"587",30,"5",8
"588",30,"10",9
"589",30,"18",10
"590",30,"31",11
"591",30,"26",12
"592",30,"7",13
"593",30,"63",14
"594",30,"16",15
"595",30,"6",16
"596",30,"51",17
"597",30,"20",18
"598",30,"99",19
"599",31,"33",1
"600",31,"77",2
"601",31,"44",3
"602",31,"23",4
"603",31,"3",5
"604",31,"4",6
"605",31,"55",7
"606",31,"10",8
"607",31,"5",9
"608",31,"18",10
"609",31,"31",11
"610",31,"26",12
"611",31,"7",13
"612",31,"63",14
"613",31,"16",15
"614",31,"6",16
"615",31,"51",17
"616",31,"99",18
"617",31,"20",19
"618",32,"33",1
"619",32,"77",2
"620",32,"44",3
"621",32,"23",4
"622",32,"3",5
"623",32,"4",6
"624",32,"55",7
"625",32,"10",8
"626",32,"5",9
"627",32,"18",10
"628",32,"31",11
"629",32,"26",12
"630",32,"7",13
"631",32,"63",14
"632",32,"16",15
"633",32,"6",16
"634",32,"51",17
"635",32,"99",18
"636",32,"20",19
"637",33,"33",1
"638",33,"77",2
"639",33,"44",3
"640",33,"23",4
"641",33,"3",5
"642",33,"4",6
"643",33,"55",7
"644",33,"10",8
"645",33,"5",9
"646",33,"18",10
"647",33,"31",11
"648",33,"26",12
"649",33,"7",13
"650",33,"63",14
"651",33,"16",15
"652",33,"6",16
"653",33,"99",17
"654",33,"51",18
"655",33,"20",19
"656",34,"33",1
"657",34,"77",2
"658",34,"44",3
"659",34,"23",4
"660",34,"3",5
"661",34,"4",6
"662",34,"55",7
"663",34,"10",8
"664",34,"5",9
"665",34,"18",10
"666",34,"31",11
"667",34,"26",12
"668",34,"7",13
"669",34,"16",14
"670",34,"63",15
"671",34,"6",16
"672",34,"99",17
"673",34,"51",18
"674",34,"20",19
"675",35,"33",1
"676",35,"77",2
"677",35,"44",3
"678",35,"23",4
"679",35,"3",5
"680",35,"4",6
"681",35,"55",7
"682",35,"10",8
"683",35,"18",9
"684",35,"31",10
"685",35,"5",11
"686",35,"26",12
"687",35,"7",13
"688",35,"16",14
"689",35,"63",15
"690",35,"6",16
"691",35,"99",17
"692",35,"20",18
"693",35,"51",19
"694",36,"33",1
"695",36,"77",2
"696",36,"44",3
"697",36,"23",4
"698",36,"3",5
"699",36,"4",6
"700",36,"55",7
"701",36,"10",8
"702",36,"18",9
"703",36,"31",10
"704",36,"26",11
"705",36,"7",12
"706",36,"16",13
"707",36,"63",14
"708",36,"5",15
"709",36,"99",16
"710",36,"6",17
"711",36,"20",18
"712",36,"51",19
"713",37,"33",1
"714",37,"77",2
"715",37,"44",3
"716",37,"23",4
"717",37,"3",5
"718",37,"4",6
"719",37,"55",7
"720",37,"10",8
"721",37,"18",9
"722",37,"31",10
"723",37,"26",11
"724",37,"7",12
"725",37,"16",13
"726",37,"63",14
"727",37,"5",15
"728",37,"99",16
"729",37,"6",17
"730",37,"20",18
"731",37,"51",19
"732",38,"33",1
"733",38,"77",2
"734",38,"44",3
"735",38,"23",4
"736",38,"3",5
"737",38,"4",6
"738",38,"55",7
"739",38,"10",8
"740",38,"18",9
"741",38,"31",10
"742",38,"26",11
"743",38,"7",12
"744",38,"16",13
"745",38,"63",14
"746",38,"5",15
"747",38,"99",16
"748",38,"6",17
"749",38,"20",18
"750",38,"51",19
"751",39,"33",1
"752",39,"77",2
"753",39,"44",3
"754",39,"23",4
"755",39,"3",5
"756",39,"4",6
"757",39,"55",7
"758",39,"10",8
"759",39,"18",9
"760",39,"31",10
"761",39,"26",11
"762",39,"7",12
"763",39,"16",13
"764",39,"63",14
"765",39,"5",15
"766",39,"99",16
"767",39,"6",17
"768",39,"20",18
"769",39,"51",19
"770",40,"33",1
"771",40,"77",2
"772",40,"44",3
"773",40,"23",4
"774",40,"4",5
"775",40,"55",6
"776",40,"3",7
"777",40,"10",8
"778",40,"18",9
"779",40,"31",10
"780",40,"26",11
"781",40,"7",12
"782",40,"16",13
"783",40,"63",14
"784",40,"5",15
"785",40,"99",16
"786",40,"6",17
"787",40,"20",18
"788",40,"51",19
"789",41,"33",1
"790",41,"77",2
"791",41,"44",3
"792",41,"23",4
"793",41,"4",5
"794",41,"55",6
"795",41,"3",7
"796",41,"10",8
"797",41,"18",9
"798",41,"31",10
"799",41,"26",11
"800",41,"7",12
"801",41,"16",13
"802",41,"5",14
"803",41,"63",15
"804",41,"99",16
"805",41,"6",17
"806",41,"20",18
"807",41,"51",19
"808",42,"33",1
"809",42,"77",2
"810",42,"44",3
"811",42,"23",4
"812",42,"4",5
"813",42,"55",6
"814",42,"3",7
"815",42,"10",8
"816",42,"18",9
"817",42,"31",10
"818",42,"26",11
"819",42,"7",12
"820",42,"16",13
"821",42,"5",14
"822",42,"63",15
"823",42,"99",16
"824",42,"6",17
"825",42,"20",18
"826",42,"51",19
"827",43,"33",1
"828",43,"77",2
"829",43,"44",3
"830",43,"23",4
"831",43,"4",5
"832",43,"55",6
"833",43,"3",7
"834",43,"10",8
"835",43,"18",9
"836",43,"31",10
"837",43,"26",11
"838",43,"7",12
"839",43,"16",13
"840",43,"5",14
"841",43,"63",15
"842",43,"99",16
"843",43,"6",17
"844",43,"20",18
"845",43,"51",19
"846",44,"33",1
"847",44,"77",2
"848",44,"44",3
"849",44,"23",4
"850",44,"4",5
"851",44,"55",6
"852",44,"3",7
"853",44,"10",8
"854",44,"18",9
"855",44,"31",10
"856",44,"26",11
"857",44,"7",12
"858",44,"16",13
"859",44,"5",14
"860",44,"63",15
"861",44,"99",16
"862",44,"6",17
"863",44,"20",18
"864",44,"51",19
"865",45,"33",1
"866",45,"77",2
"867",45,"44",3
"868",45,"23",4
"869",45,"4",5
"870",45,"55",6
"871",45,"3",7
"872",45,"10",8
"873",45,"18",9
"874",45,"31",10
"875",45,"26",11
"876",45,"7",12
"877",45,"16",13
"878",45,"5",14
"879",45,"63",15
"880",45,"99",16
"881",45,"6",17
"882",45,"20",18
"883",45,"51",19
"884",46,"33",1
"885",46,"77",2
"886",46,"44",3
"887",46,"23",4
"888",46,"4",5
"889",46,"55",6
"890",46,"3",7
"891",46,"10",8
"892",46,"18",9
"893",46,"31",10
"894",46,"26",11
"895",46,"7",12
"896",46,"16",13
"897",46,"5",14
"898",46,"63",15
"899",46,"99",16
"900",46,"6",17
"901",46,"20",18
"902",46,"51",19
"903",47,"33",1
"904",47,"77",2
"905",47,"44",3
"906",47,"23",4
"907",47,"4",5
"908",47,"55",6
"909",47,"3",7
"910",47,"10",8
"911",47,"18",9
"912",47,"31",10
"913",47,"26",11
"914",47,"7",12
"915",47,"16",13
"916",47,"5",14
"917",47,"63",15
"918",47,"99",16
"919",47,"6",17
"920",47,"20",18
"921",47,"51",19
"922",48,"33",1
"923",48,"77",2
"924",48,"44",3
"925",48,"23",4
"926",48,"4",5
"927",48,"55",6
"928",48,"3",7
"929",48,"10",8
"930",48,"18",9
"931",48,"31",10
"932",48,"26",11
"933",48,"7",12
"934",48,"16",13
"935",48,"5",14
"936",48,"63",15
"937",48,"99",16
"938",48,"6",17
"939",48,"51",18
"940",48,"20",19
"941",49,"33",1
"942",49,"77",2
"943",49,"44",3
"944",49,"23",4
"945",49,"4",5
"946",49,"55",6
"947",49,"3",7
"948",49,"10",8
"949",49,"18",9
"950",49,"31",10
"951",49,"26",11
"952",49,"7",12
"953",49,"16",13
"954",49,"5",14
"955",49,"63",15
"956",49,"99",16
"957",49,"6",17
"958",49,"20",18
"959",49,"51",19
"960",50,"33",1
"961",50,"77",2
"962",50,"44",3
"963",50,"23",4
"964",50,"4",5
"965",50,"55",6
"966",50,"3",7
"967",50,"10",8
"968",50,"18",9
"969",50,"31",10
"970",50,"26",11
"971",50,"7",12
"972",50,"16",13
"973",50,"5",14
"974",50,"63",15
"975",50,"99",16
"976",50,"6",17
"977",50,"20",18
"978",50,"51",19
"979",51,"33",1
"980",51,"77",2
"981",51,"44",3
"982",51,"23",4
"983",51,"4",5
"984",51,"55",6
"985",51,"3",7
"986",51,"10",8
"987",51,"18",9
"988",51,"31",10
"989",51,"26",11
"990",51,"7",12
"991",51,"16",13
"992",51,"5",14
"993",51,"63",15
"994",51,"99",16
"995",51,"6",17
"996",51,"20",18
"997",51,"51",19
"998",52,"33",1
"999",52,"77",2
"1000",52,"44",3
"1001",52,"23",4
"1002",52,"4",5
"1003",52,"55",6
"1004",52,"3",7
"1005",52,"10",8
"1006",52,"18",9
"1007",52,"31",10
"1008",52,"26",11
"1009",52,"7",12
"1010",52,"16",13
"1011",52,"5",14
"1012",52,"63",15
"1013",52,"99",16
"1014",52,"6",17
"1015",52,"20",18
"1016",52,"51",19
"1017",53,"33",1
"1018",53,"77",2
"1019",53,"44",3
"1020",53,"23",4
"1021",53,"4",5
"1022",53,"55",6
"1023",53,"3",7
"1024",53,"10",8
"1025",53,"18",9
"1026",53,"31",10
"1027",53,"26",11
"1028",53,"7",12
"1029",53,"16",13
"1030",53,"5",14
"1031",53,"63",15
"1032",53,"99",16
"1033",53,"6",17
"1034",53,"20",18
"1035",53,"51",19
"1036",54,"33",1
"1037",54,"77",2
"1038",54,"44",3
"1039",54,"23",4
"1040",54,"4",5
"1041",54,"55",6
"1042",54,"3",7
"1043",54,"10",8
"1044",54,"18",9
"1045",54,"31",10
"1046",54,"26",11
"1047",54,"7",12
"1048",54,"16",13
"1049",54,"5",14
"1050",54,"63",15
"1051",54,"99",16
"1052",54,"6",17
"1053",54,"20",18
"1054",55,"33",1
"1055",55,"77",2
"1056",55,"44",3
"1057",55,"23",4
"1058",55,"4",5
"1059",55,"55",6
"1060",55,"3",7
"1061",55,"10",8
"1062",55,"31",9
"1063",55,"18",10
