"","lap","cars","Position"
"893",49,"11",9
"894",49,"4",10
"895",49,"23",11
"896",49,"5",12
"897",49,"6",13
"898",49,"99",14
"899",49,"20",15
"900",49,"89",16
"901",49,"7",17
"902",49,"51",18
"903",50,"63",1
"904",50,"77",2
"905",50,"55",3
"906",50,"26",4
"907",50,"3",5
"908",50,"10",6
"909",50,"31",7
"910",50,"18",8
"911",50,"11",9
"912",50,"4",10
"913",50,"23",11
"914",50,"5",12
"915",50,"6",13
"916",50,"99",14
"917",50,"20",15
"918",50,"89",16
"919",50,"7",17
"920",50,"51",18
"921",51,"63",1
"922",51,"77",2
"923",51,"55",3
"924",51,"26",4
"925",51,"3",5
"926",51,"31",6
"927",51,"18",7
"928",51,"10",8
"929",51,"11",9
"930",51,"4",10
"931",51,"23",11
"932",51,"5",12
"933",51,"6",13
"934",51,"99",14
"935",51,"20",15
"936",51,"89",16
"937",51,"7",17
"938",51,"51",18
"939",52,"63",1
"940",52,"77",2
"941",52,"55",3
"942",52,"26",4
"943",52,"3",5
"944",52,"31",6
"945",52,"18",7
"946",52,"11",8
"947",52,"23",9
"948",52,"4",10
"949",52,"5",11
"950",52,"10",12
"951",52,"6",13
"952",52,"99",14
"953",52,"20",15
"954",52,"89",16
"955",52,"7",17
"956",52,"51",18
"957",53,"63",1
"958",53,"77",2
"959",53,"55",3
"960",53,"3",4
"961",53,"26",5
"962",53,"31",6
"963",53,"18",7
"964",53,"11",8
"965",53,"23",9
"966",53,"4",10
"967",53,"5",11
"968",53,"10",12
"969",53,"99",13
"970",53,"20",14
"971",53,"89",15
"972",53,"7",16
"973",53,"51",17
"974",54,"63",1
"975",54,"77",2
"976",54,"55",3
"977",54,"3",4
"978",54,"31",5
"979",54,"18",6
"980",54,"11",7
"981",54,"23",8
"982",54,"4",9
"983",54,"26",10
"984",54,"10",11
"985",54,"5",12
"986",54,"99",13
"987",54,"20",14
"988",54,"89",15
"989",54,"7",16
"990",54,"51",17
"991",55,"63",1
"992",55,"77",2
"993",55,"55",3
"994",55,"3",4
"995",55,"31",5
"996",55,"18",6
"997",55,"11",7
"998",55,"23",8
"999",55,"26",9
"1000",55,"10",10
"1001",55,"4",11
"1002",55,"5",12
"1003",55,"99",13
"1004",55,"20",14
"1005",55,"89",15
"1006",55,"7",16
"1007",55,"51",17
"1008",56,"63",1
"1009",56,"77",2
"1010",56,"31",3
"1011",56,"11",4
"1012",56,"18",5
"1013",56,"23",6
"1014",56,"55",7
"1015",56,"3",8
"1016",56,"26",9
"1017",56,"10",10
"1018",56,"4",11
"1019",56,"5",12
"1020",56,"99",13
"1021",56,"20",14
"1022",56,"89",15
"1023",56,"7",16
"1024",56,"51",17
"1025",57,"63",1
"1026",57,"77",2
"1027",57,"11",3
"1028",57,"31",4
"1029",57,"18",5
"1030",57,"23",6
"1031",57,"55",7
"1032",57,"3",8
"1033",57,"26",9
"1034",57,"10",10
"1035",57,"4",11
"1036",57,"5",12
"1037",57,"99",13
"1038",57,"20",14
"1039",57,"89",15
"1040",57,"7",16
"1041",57,"51",17
"1042",58,"63",1
"1043",58,"77",2
"1044",58,"11",3
"1045",58,"31",4
"1046",58,"18",5
"1047",58,"23",6
"1048",58,"55",7
"1049",58,"3",8
"1050",58,"26",9
"1051",58,"10",10
"1052",58,"4",11
"1053",58,"5",12
"1054",58,"99",13
"1055",58,"20",14
"1056",58,"89",15
"1057",58,"7",16
"1058",58,"51",17
"1059",59,"63",1
"1060",59,"77",2
"1061",59,"11",3
"1062",59,"31",4
"1063",59,"18",5
"1064",59,"23",6
"1065",59,"55",7
"1066",59,"3",8
"1067",59,"26",9
"1068",59,"10",10
"1069",59,"4",11
"1070",59,"5",12
"1071",59,"99",13
"1072",59,"20",14
"1073",59,"7",15
"1074",59,"89",16
"1075",59,"51",17
"1076",60,"63",1
"1077",60,"77",2
"1078",60,"11",3
"1079",60,"31",4
"1080",60,"18",5
"1081",60,"23",6
"1082",60,"55",7
"1083",60,"3",8
"1084",60,"26",9
"1085",60,"10",10
"1086",60,"4",11
"1087",60,"5",12
"1088",60,"99",13
"1089",60,"20",14
"1090",60,"7",15
"1091",60,"51",16
"1092",60,"89",17
"1093",61,"63",1
"1094",61,"77",2
"1095",61,"11",3
"1096",61,"31",4
"1097",61,"18",5
"1098",61,"23",6
"1099",61,"55",7
"1100",61,"3",8
"1101",61,"26",9
"1102",61,"10",10
"1103",61,"4",11
"1104",61,"5",12
"1105",61,"99",13
"1106",61,"20",14
"1107",61,"7",15
"1108",61,"51",16
"1109",61,"89",17
"1110",62,"63",1
"1111",62,"77",2
"1112",62,"11",3
"1113",62,"31",4
"1114",62,"18",5
"1115",62,"23",6
"1116",62,"55",7
"1117",62,"3",8
"1118",62,"26",9
"1119",62,"10",10
"1120",62,"4",11
"1121",62,"5",12
"1122",62,"99",13
"1123",62,"20",14
"1124",62,"7",15
"1125",62,"51",16
"1126",62,"89",17
"1127",63,"63",1
"1128",63,"11",2
"1129",63,"31",3
"1130",63,"18",4
"1131",63,"77",5
"1132",63,"55",6
"1133",63,"3",7
"1134",63,"26",8
"1135",63,"10",9
"1136",63,"23",10
"1137",63,"4",11
"1138",63,"5",12
"1139",63,"99",13
"1140",63,"20",14
"1141",63,"7",15
"1142",63,"51",16
"1143",63,"89",17
"1144",64,"11",1
"1145",64,"31",2
"1146",64,"18",3
"1147",64,"77",4
"1148",64,"63",5
"1149",64,"55",6
"1150",64,"3",7
"1151",64,"26",8
"1152",64,"10",9
"1153",64,"23",10
"1154",64,"4",11
"1155",64,"5",12
"1156",64,"99",13
"1157",64,"20",14
"1158",64,"7",15
"1159",64,"51",16
"1160",64,"89",17
"1161",65,"11",1
"1162",65,"31",2
"1163",65,"18",3
